"","Sensor_Name","Date","sum.Hourly_Counts.","Bus","Tram","Train","PedBusRatio","PedTramRatio","PedTrainRatio"
"1290","Flagstaff Station",2012-12-11,24568,324581,5e+05,608154,0.0756914298742071,0.049136,0.0403976624341861
"1291","Flagstaff Station",2012-12-12,26630,324581,5e+05,608154,0.0820442354912949,0.05326,0.0437882510022133
"1292","Flagstaff Station",2012-12-13,26398,324581,5e+05,608154,0.081329467836996,0.052796,0.0434067686803014
"1293","Flagstaff Station",2012-12-14,27022,324581,5e+05,608154,0.0832519463554552,0.054044,0.0444328245806161
"1294","Flagstaff Station",2012-12-15,1424,324581,5e+05,608154,0.00438719456776583,0.002848,0.0023415121827695
"1295","Flagstaff Station",2012-12-16,1271,324581,5e+05,608154,0.00391581762333593,0.002542,0.00208993116875002
"1296","Flagstaff Station",2012-12-17,25536,324581,5e+05,608154,0.0786737362938681,0.051072,0.0419893645359563
"1297","Flagstaff Station",2012-12-18,25841,324581,5e+05,608154,0.0796134092876662,0.051682,0.0424908822436422
"1298","Flagstaff Station",2012-12-19,24378,324581,5e+05,608154,0.0751060598124967,0.048756,0.0400852415671031
"1299","Flagstaff Station",2012-12-20,24308,324581,5e+05,608154,0.0748903971581824,0.048616,0.0399701391423883
"1300","Flagstaff Station",2012-12-21,21910,324581,5e+05,608154,0.0675024108003857,0.04382,0.0360270589357301
"1301","Flagstaff Station",2012-12-22,1179,324581,5e+05,608154,0.00363237527766567,0.002358,0.00193865369626772
"1302","Flagstaff Station",2012-12-23,798,324581,5e+05,608154,0.00245855425918338,0.001596,0.00131216764174864
"1303","Flagstaff Station",2012-12-24,7990,324581,5e+05,608154,0.0246163515424501,0.01598,0.013138119621017
"1304","Flagstaff Station",2012-12-25,556,324581,5e+05,608154,0.00171297765426812,0.001112,0.000914242116306067
"1305","Flagstaff Station",2012-12-26,831,324581,5e+05,608154,0.00256022379621728,0.001662,0.0013664302133999
"1306","Flagstaff Station",2012-12-27,6018,324581,5e+05,608154,0.0185408264809092,0.012036,0.00989551988476603
"1307","Flagstaff Station",2012-12-28,5918,324581,5e+05,608154,0.0182327369747459,0.011836,0.00973108784945918
"1308","Flagstaff Station",2012-12-29,957,324581,5e+05,608154,0.00294841657398307,0.001914,0.00157361457788652
"1309","Flagstaff Station",2012-12-30,906,324581,5e+05,608154,0.00279129092583978,0.001812,0.00148975423988003
"1310","Flagstaff Station",2012-12-31,6611,324581,5e+05,608154,0.0203677972524578,0.013222,0.0108706018541356
"1311","Flagstaff Station",2013-01-01,1621,330098,5e+05,613255,0.00491066289404965,0.003242,0.00264327237446087
"1312","Flagstaff Station",2013-01-02,11072,330098,5e+05,613255,0.033541554326291,0.022144,0.0180544797841029
"1313","Flagstaff Station",2013-01-03,11805,330098,5e+05,613255,0.0357621070106453,0.02361,0.0192497411354168
"1314","Flagstaff Station",2013-01-04,10404,330098,5e+05,613255,0.0315179128622409,0.020808,0.0169652102306545
"1315","Flagstaff Station",2013-01-05,899,330098,5e+05,613255,0.00272343364697756,0.001798,0.00146594809663191
"1316","Flagstaff Station",2013-01-06,810,330098,5e+05,613255,0.00245381674533017,0.00162,0.00132082086570839
"1317","Flagstaff Station",2013-01-07,18632,330098,5e+05,613255,0.0564438439493726,0.037264,0.0303821411973812
"1318","Flagstaff Station",2013-01-08,18678,330098,5e+05,613255,0.0565831965052803,0.037356,0.0304571507774091
"1319","Flagstaff Station",2013-01-09,18410,330098,5e+05,613255,0.0557713163969488,0.03682,0.0300201384415944
"1320","Flagstaff Station",2013-01-10,18812,330098,5e+05,613255,0.056989136559446,0.037624,0.0306756569453164
"1321","Flagstaff Station",2013-01-11,17302,330098,5e+05,613255,0.0524147374416083,0.034604,0.0282133859487489
"1322","Flagstaff Station",2013-01-12,1248,330098,5e+05,613255,0.00378069542984205,0.002496,0.00203504251901737
"1323","Flagstaff Station",2013-01-13,884,330098,5e+05,613255,0.00267799259613812,0.001768,0.00144148845097064
"1324","Flagstaff Station",2013-01-14,21825,330098,5e+05,613255,0.0661167289713964,0.04365,0.0355887844371428
"1325","Flagstaff Station",2013-01-15,22805,330098,5e+05,613255,0.069085544292907,0.04561,0.0371868146203455
"1326","Flagstaff Station",2013-01-16,22549,330098,5e+05,613255,0.068310017025247,0.045098,0.0367693700010599
"1327","Flagstaff Station",2013-01-17,21591,330098,5e+05,613255,0.065407848578301,0.043182,0.035207213964827
"1328","Flagstaff Station",2013-01-18,21291,330098,5e+05,613255,0.064499027561512,0.042582,0.0347180210516017
"1329","Flagstaff Station",2013-01-19,1392,330098,5e+05,613255,0.00421692951790074,0.002784,0.00226985511736553
"1330","Flagstaff Station",2013-01-20,1169,330098,5e+05,613255,0.00354137256208762,0.002338,0.0019062217185347
"1331","Flagstaff Station",2013-01-21,23342,330098,5e+05,613255,0.0707123339129592,0.046684,0.0380624699350189
"1332","Flagstaff Station",2013-01-22,24035,330098,5e+05,613255,0.0728117104617417,0.04807,0.0391925055645694
"1333","Flagstaff Station",2013-01-23,23960,330098,5e+05,613255,0.0725845052075444,0.04792,0.0390702073362631
"1334","Flagstaff Station",2013-01-24,22949,330098,5e+05,613255,0.0695217783809657,0.045898,0.0374216272186937
"1335","Flagstaff Station",2013-01-25,21562,330098,5e+05,613255,0.0653199958800114,0.043124,0.0351599253165486
"1336","Flagstaff Station",2013-01-26,1032,330098,5e+05,613255,0.003126344297754,0.002064,0.00168282362149514
"1337","Flagstaff Station",2013-01-27,1055,330098,5e+05,613255,0.00319602057570782,0.00211,0.00172032841150908
"1338","Flagstaff Station",2013-01-28,776,330098,5e+05,613255,0.00235081703009409,0.001552,0.00126537900220952
"1339","Flagstaff Station",2013-01-29,24403,330098,5e+05,613255,0.0739265309090028,0.048806,0.0397925822047925
"1340","Flagstaff Station",2013-01-30,25437,330098,5e+05,613255,0.0770589340135354,0.050874,0.0414786671123758
"1341","Flagstaff Station",2013-01-31,27557,330098,5e+05,613255,0.083481269198844,0.055114,0.0449356303658348
"1342","Flagstaff Station",2013-02-01,23456,330098,5e+05,613255,0.071057685899339,0.046912,0.0382483632420445
"1343","Flagstaff Station",2013-02-02,1428,330098,5e+05,613255,0.00432598803991542,0.002856,0.00232855826695257
"1344","Flagstaff Station",2013-02-03,1103,330098,5e+05,613255,0.00334143193839405,0.002206,0.00179859927762513
"1345","Flagstaff Station",2013-02-04,26029,330098,5e+05,613255,0.0788523408199989,0.052058,0.0424440077944737
"1346","Flagstaff Station",2013-02-05,26152,330098,5e+05,613255,0.0792249574368824,0.052304,0.0426445768888961
"1347","Flagstaff Station",2013-02-06,24656,330098,5e+05,613255,0.0746929699664948,0.049312,0.0402051348949458
"1348","Flagstaff Station",2013-02-07,25276,330098,5e+05,613255,0.0765712000678586,0.050552,0.0412161335822782
"1349","Flagstaff Station",2013-02-08,24092,330098,5e+05,613255,0.0729843864549316,0.048184,0.0392854522180822
"1350","Flagstaff Station",2013-02-09,1404,330098,5e+05,613255,0.0042532823585723,0.002808,0.00228942283389455
"1351","Flagstaff Station",2013-02-10,1253,330098,5e+05,613255,0.00379584244678853,0.002506,0.0020431957342378
"1352","Flagstaff Station",2013-02-11,25526,330098,5e+05,613255,0.0773285509151828,0.051052,0.0416237943432993
"1353","Flagstaff Station",2013-02-12,26468,330098,5e+05,613255,0.0801822489079001,0.052936,0.0431598600908268
"1354","Flagstaff Station",2013-02-13,25999,330098,5e+05,613255,0.07876145871832,0.051998,0.0423950885031512
"1355","Flagstaff Station",2013-02-14,25648,330098,5e+05,613255,0.0776981381286769,0.051296,0.0418227327946776
"1356","Flagstaff Station",2013-02-15,23980,330098,5e+05,613255,0.0726450932753303,0.04796,0.0391028201971447
"1357","Flagstaff Station",2013-02-16,1362,330098,5e+05,613255,0.00412604741622185,0.002724,0.002220935826043
"1358","Flagstaff Station",2013-02-17,1059,330098,5e+05,613255,0.00320813818926501,0.002118,0.00172685098368542
"1359","Flagstaff Station",2013-02-18,25814,330098,5e+05,613255,0.0782010190913002,0.051628,0.0420934195399956
"1360","Flagstaff Station",2013-02-19,25986,330098,5e+05,613255,0.0787220764742592,0.051972,0.0423738901435781
"1361","Flagstaff Station",2013-02-20,26618,330098,5e+05,613255,0.0806366594162946,0.053236,0.0434044565474395
"1362","Flagstaff Station",2013-02-21,26151,330098,5e+05,613255,0.0792219280334931,0.052302,0.0426429462458521
"1363","Flagstaff Station",2013-02-22,23991,330098,5e+05,613255,0.0726784167126126,0.047982,0.0391207572706297
"1364","Flagstaff Station",2013-02-23,1593,330098,5e+05,613255,0.00482583959914934,0.003186,0.0025976143692265
"1365","Flagstaff Station",2013-02-24,1284,330098,5e+05,613255,0.00388975395185672,0.002568,0.00209374566860441
"1366","Flagstaff Station",2013-02-25,25545,330098,5e+05,613255,0.0773861095795794,0.05109,0.0416547765611369
"1367","Flagstaff Station",2013-02-26,31578,330098,5e+05,613255,0.0956625002272053,0.063156,0.0514924460460983
"1368","Flagstaff Station",2013-02-27,27434,330098,5e+05,613255,0.0831086525819605,0.054868,0.0447350612714124
"1369","Flagstaff Station",2013-02-28,26433,330098,5e+05,613255,0.0800762197892747,0.052866,0.0431027875842839
"1370","Flagstaff Station",2013-03-01,24857,330098,5e+05,613255,0.0753018800477434,0.049714,0.0405328941468068
"1371","Flagstaff Station",2013-03-02,1744,330098,5e+05,613255,0.00528327951093312,0.003488,0.00284384146888325
"1372","Flagstaff Station",2013-03-03,1231,330098,5e+05,613255,0.00372919557222401,0.002462,0.00200732158726794
"1373","Flagstaff Station",2013-03-04,26904,330098,5e+05,613255,0.0815030687856334,0.053808,0.0438708204580476
"1374","Flagstaff Station",2013-03-05,27490,330098,5e+05,613255,0.0832782991717611,0.05498,0.0448263772818811
"1375","Flagstaff Station",2013-03-06,26689,330098,5e+05,613255,0.0808517470569346,0.053378,0.0435202322035695
"1376","Flagstaff Station",2013-03-07,26556,330098,5e+05,613255,0.0804488364061582,0.053112,0.0433033566787062
"1377","Flagstaff Station",2013-03-08,25115,330098,5e+05,613255,0.0760834661221819,0.05023,0.0409536000521806
"1378","Flagstaff Station",2013-03-09,1339,330098,5e+05,613255,0.00405637113826803,0.002678,0.00218343103602906
"1379","Flagstaff Station",2013-03-10,1163,330098,5e+05,613255,0.00352319614175184,0.002326,0.0018964378602702
"1380","Flagstaff Station",2013-03-11,1109,330098,5e+05,613255,0.00335960835872983,0.002218,0.00180838313588964
"1381","Flagstaff Station",2013-03-12,26560,330098,5e+05,613255,0.0804609540197154,0.05312,0.0433098792508826
"1382","Flagstaff Station",2013-03-13,26851,330098,5e+05,613255,0.0813425104060006,0.053702,0.0437843963767112
"1383","Flagstaff Station",2013-03-14,26749,330098,5e+05,613255,0.0810335112602924,0.053498,0.0436180707862145
"1384","Flagstaff Station",2013-03-15,25698,330098,5e+05,613255,0.0778496082981418,0.051396,0.0419042649468818
"1385","Flagstaff Station",2013-03-16,1421,330098,5e+05,613255,0.00430478221619034,0.002842,0.00231714376564398
"1386","Flagstaff Station",2013-03-17,1084,330098,5e+05,613255,0.00328387327399742,0.002168,0.00176761705978753
"1387","Flagstaff Station",2013-03-18,27585,330098,5e+05,613255,0.0835660924937443,0.05517,0.0449812883710691
"1388","Flagstaff Station",2013-03-19,27697,330098,5e+05,613255,0.0839053856733455,0.055394,0.0451639203920066
"1389","Flagstaff Station",2013-03-20,27457,330098,5e+05,613255,0.0831783288599143,0.054914,0.0447725660614263
"1390","Flagstaff Station",2013-03-21,26403,330098,5e+05,613255,0.0799853376875958,0.052806,0.0430538682929613
"1391","Flagstaff Station",2013-03-22,24048,330098,5e+05,613255,0.0728510927058025,0.048096,0.0392137039241425
"1392","Flagstaff Station",2013-03-23,1480,330098,5e+05,613255,0.00448351701615884,0.00296,0.00241335170524496
"1393","Flagstaff Station",2013-03-24,1279,330098,5e+05,613255,0.00387460693491024,0.002558,0.00208559245338399
"1394","Flagstaff Station",2013-03-25,26913,330098,5e+05,613255,0.081530333416137,0.053826,0.0438854962454444
"1395","Flagstaff Station",2013-03-26,26931,330098,5e+05,613255,0.0815848626771444,0.053862,0.0439148478202379
"1396","Flagstaff Station",2013-03-27,26601,330098,5e+05,613255,0.0805851595586765,0.053202,0.04337673561569
"1397","Flagstaff Station",2013-03-28,25846,330098,5e+05,613255,0.0782979599997577,0.051692,0.0421456001174063
"1398","Flagstaff Station",2013-03-29,1113,330098,5e+05,613255,0.00337172597228702,0.002226,0.00181490570806598
"1399","Flagstaff Station",2013-03-30,1029,330098,5e+05,613255,0.00311725608758611,0.002058,0.00167793169236288
"1400","Flagstaff Station",2013-03-31,994,330098,5e+05,613255,0.00301122696896073,0.001988,0.00162085918581993
"1401","Flagstaff Station",2013-04-01,852,330098,5e+05,613255,0.00258105168768063,0.001704,0.00138930787355994
"1402","Flagstaff Station",2013-04-02,22403,330098,5e+05,613255,0.0678677241304098,0.044806,0.0365312961166236
"1403","Flagstaff Station",2013-04-03,23775,330098,5e+05,613255,0.0720240655805246,0.04755,0.0387685383731074
"1404","Flagstaff Station",2013-04-04,23960,330098,5e+05,613255,0.0725845052075444,0.04792,0.0390702073362631
"1405","Flagstaff Station",2013-04-05,22377,330098,5e+05,613255,0.0677889596422881,0.044754,0.0364888993974774
"1406","Flagstaff Station",2013-04-06,1277,330098,5e+05,613255,0.00386854812813165,0.002554,0.00208233116729582
"1407","Flagstaff Station",2013-04-07,1063,330098,5e+05,613255,0.00322025580282219,0.002126,0.00173337355586175
"1408","Flagstaff Station",2013-04-08,25411,330098,5e+05,613255,0.0769801695254137,0.050822,0.0414362703932296
"1409","Flagstaff Station",2013-04-09,25861,330098,5e+05,613255,0.0783434010505971,0.051722,0.0421700597630676
"1410","Flagstaff Station",2013-04-10,25737,330098,5e+05,613255,0.0779677550303243,0.051474,0.0419678600256011
"1411","Flagstaff Station",2013-04-11,25691,330098,5e+05,613255,0.0778284024744167,0.051382,0.0418928504455732
"1412","Flagstaff Station",2013-04-12,24257,330098,5e+05,613255,0.0734842380141655,0.048514,0.0395545083203561
"1413","Flagstaff Station",2013-04-13,1358,330098,5e+05,613255,0.00411392980266466,0.002716,0.00221441325386666
"1414","Flagstaff Station",2013-04-14,1047,330098,5e+05,613255,0.00317178534859345,0.002094,0.0017072832671564
"1415","Flagstaff Station",2013-04-15,26184,330098,5e+05,613255,0.0793218983453399,0.052368,0.0426967574663068
"1416","Flagstaff Station",2013-04-16,26889,330098,5e+05,613255,0.0814576277347939,0.053778,0.0438463608123864
"1417","Flagstaff Station",2013-04-17,26588,330098,5e+05,613255,0.0805457773146157,0.053176,0.0433555372561169
"1418","Flagstaff Station",2013-04-18,28820,330098,5e+05,613255,0.0873074056795255,0.05764,0.0469951325305134
"1419","Flagstaff Station",2013-04-19,23912,330098,5e+05,613255,0.0724390938448582,0.047824,0.038991936470147
"1420","Flagstaff Station",2013-04-20,1484,330098,5e+05,613255,0.00449563462971602,0.002968,0.0024198742774213
"1421","Flagstaff Station",2013-04-21,1079,330098,5e+05,613255,0.00326872625705094,0.002158,0.00175946384456711
"1422","Flagstaff Station",2013-04-22,27739,330098,5e+05,613255,0.0840326206156959,0.055478,0.0452324073998581
"1423","Flagstaff Station",2013-04-23,28307,330098,5e+05,613255,0.0857533217408164,0.056614,0.0461586126488981
"1424","Flagstaff Station",2013-04-24,26368,330098,5e+05,613255,0.0798793085689704,0.052736,0.0429967957864184
"1425","Flagstaff Station",2013-04-25,1150,330098,5e+05,613255,0.00348381389769099,0.0023,0.0018752395006971
"1426","Flagstaff Station",2013-04-26,19118,330098,5e+05,613255,0.0579161339965707,0.038236,0.0311746337168062
"1427","Flagstaff Station",2013-04-27,1512,330098,5e+05,613255,0.00458045792461633,0.003024,0.00246553228265567
"1428","Flagstaff Station",2013-04-28,1154,330098,5e+05,613255,0.00349593151124817,0.002308,0.00188176207287344
"1429","Flagstaff Station",2013-04-29,25917,330098,5e+05,613255,0.0785130476403977,0.051834,0.0422613757735363
"1430","Flagstaff Station",2013-04-30,26666,330098,5e+05,613255,0.0807820707789808,0.053332,0.0434827274135555
"1431","Flagstaff Station",2013-05-01,25925,330098,5e+05,613255,0.0785372828675121,0.05185,0.042274420917889
"1432","Flagstaff Station",2013-05-02,26064,330098,5e+05,613255,0.0789583699386243,0.052128,0.0425010803010167
"1433","Flagstaff Station",2013-05-03,24576,330098,5e+05,613255,0.0744506176953511,0.049152,0.0400746834514191
"1434","Flagstaff Station",2013-05-04,1294,330098,5e+05,613255,0.00392004798574969,0.002588,0.00211005209904526
"1435","Flagstaff Station",2013-05-05,918,330098,5e+05,613255,0.0027809923113742,0.001836,0.00149693031446951
"1436","Flagstaff Station",2013-05-06,25949,330098,5e+05,613255,0.0786099885488552,0.051898,0.042313556350947
"1437","Flagstaff Station",2013-05-07,27309,330098,5e+05,613255,0.0827299771582984,0.054618,0.0445312308909018
"1438","Flagstaff Station",2013-05-08,26440,330098,5e+05,613255,0.0800974256129998,0.05288,0.0431142020855925
"1439","Flagstaff Station",2013-05-09,25266,330098,5e+05,613255,0.0765409060339657,0.050532,0.0411998271518373
"1440","Flagstaff Station",2013-05-10,24780,330098,5e+05,613255,0.0750686159867676,0.04956,0.0404073346324123
"1441","Flagstaff Station",2013-05-11,1407,330098,5e+05,613255,0.00426237056874019,0.002814,0.0022943147630268
"1442","Flagstaff Station",2013-05-12,931,330098,5e+05,613255,0.00282037455543505,0.001862,0.00151812867404261
"1443","Flagstaff Station",2013-05-13,25942,330098,5e+05,613255,0.0785887827251301,0.051884,0.0423021418496384
"1444","Flagstaff Station",2013-05-14,26631,330098,5e+05,613255,0.0806760416603554,0.053262,0.0434256549070126
"1445","Flagstaff Station",2013-05-15,27218,330098,5e+05,613255,0.0824543014498725,0.054436,0.0443828423738901
"1446","Flagstaff Station",2013-05-16,27199,330098,5e+05,613255,0.0823967427854758,0.054398,0.0443518601560525
"1447","Flagstaff Station",2013-05-17,25692,330098,5e+05,613255,0.077831431877806,0.051384,0.0418944810886173
"1448","Flagstaff Station",2013-05-18,1639,330098,5e+05,613255,0.00496519215505698,0.003278,0.00267262394925439
"1449","Flagstaff Station",2013-05-19,1125,330098,5e+05,613255,0.00340807881295858,0.00225,0.00183447342459499
"1450","Flagstaff Station",2013-05-20,25484,330098,5e+05,613255,0.0772013159728323,0.050968,0.0415553073354477
"1451","Flagstaff Station",2013-05-21,26546,330098,5e+05,613255,0.0804185423722652,0.053092,0.0432870502482654
"1452","Flagstaff Station",2013-05-22,25616,330098,5e+05,613255,0.0776011972202195,0.051232,0.0417705522172669
"1453","Flagstaff Station",2013-05-23,25742,330098,5e+05,613255,0.0779829020472708,0.051484,0.0419760132408215
"1454","Flagstaff Station",2013-05-24,24112,330098,5e+05,613255,0.0730449745227175,0.048224,0.0393180650789639
"1455","Flagstaff Station",2013-05-25,1398,330098,5e+05,613255,0.00423510593823652,0.002796,0.00227963897563004
"1456","Flagstaff Station",2013-05-26,1002,330098,5e+05,613255,0.0030354621960751,0.002004,0.0016339043301726
"1457","Flagstaff Station",2013-05-27,25602,330098,5e+05,613255,0.0775587855727693,0.051204,0.0417477232146497
"1458","Flagstaff Station",2013-05-28,26122,330098,5e+05,613255,0.0791340753352035,0.052244,0.0425956575975736
"1459","Flagstaff Station",2013-05-29,25676,330098,5e+05,613255,0.0777829614235772,0.051352,0.0418683907999119
"1460","Flagstaff Station",2013-05-30,28737,330098,5e+05,613255,0.0870559651982139,0.057474,0.0468597891578544
"1461","Flagstaff Station",2013-05-31,24784,330098,5e+05,613255,0.0750807336003248,0.049568,0.0404138572045886
"1462","Flagstaff Station",2013-06-01,1309,330098,5e+05,613255,0.00396548903658913,0.002618,0.00213451174470653
"1463","Flagstaff Station",2013-06-02,925,330098,5e+05,613255,0.00280219813509927,0.00185,0.0015083448157781
"1464","Flagstaff Station",2013-06-03,24609,330098,5e+05,613255,0.0745505880071979,0.049218,0.0401284946718739
"1465","Flagstaff Station",2013-06-04,25611,330098,5e+05,613255,0.077586050203273,0.051222,0.0417623990020465
"1466","Flagstaff Station",2013-06-05,25905,330098,5e+05,613255,0.0784766947997261,0.05181,0.0422418080570073
"1467","Flagstaff Station",2013-06-06,25398,330098,5e+05,613255,0.0769407872813528,0.050796,0.0414150720336565
"1468","Flagstaff Station",2013-06-07,23380,330098,5e+05,613255,0.0708274512417525,0.04676,0.0381244343706941
"1469","Flagstaff Station",2013-06-08,1277,330098,5e+05,613255,0.00386854812813165,0.002554,0.00208233116729582
"1470","Flagstaff Station",2013-06-09,987,330098,5e+05,613255,0.00299002114523566,0.001974,0.00160944468451134
"1471","Flagstaff Station",2013-06-10,860,330098,5e+05,613255,0.002605286914795,0.00172,0.00140235301791261
"1472","Flagstaff Station",2013-06-11,25235,330098,5e+05,613255,0.0764469945288975,0.05047,0.0411492772174707
"1473","Flagstaff Station",2013-06-12,28471,330098,5e+05,613255,0.086250143896661,0.056942,0.0464260381081279
"1474","Flagstaff Station",2013-06-13,28272,330098,5e+05,613255,0.085647292622191,0.056544,0.0461015401423551
"1475","Flagstaff Station",2013-06-14,24390,330098,5e+05,613255,0.0738871486649419,0.04878,0.0397713838452194
"1476","Flagstaff Station",2013-06-15,1293,330098,5e+05,613255,0.00391701858236039,0.002586,0.00210842145600117
"1477","Flagstaff Station",2013-06-16,956,330098,5e+05,613255,0.00289610964016747,0.001912,0.00155889475014472
"1478","Flagstaff Station",2013-06-17,26936,330098,5e+05,613255,0.0816000096940908,0.053872,0.0439230010354583
"1479","Flagstaff Station",2013-06-18,25845,330098,5e+05,613255,0.0782949305963684,0.05169,0.0421439694743622
"1480","Flagstaff Station",2013-06-19,24396,330098,5e+05,613255,0.0739053250852777,0.048792,0.0397811677034839
"1481","Flagstaff Station",2013-06-20,24510,330098,5e+05,613255,0.0742506770716575,0.04902,0.0399670610105095
"1482","Flagstaff Station",2013-06-21,23703,330098,5e+05,613255,0.0718059485364952,0.047406,0.0386511320739334
"1483","Flagstaff Station",2013-06-22,1229,330098,5e+05,613255,0.00372313676544541,0.002458,0.00200406030117977
"1484","Flagstaff Station",2013-06-23,1008,330098,5e+05,613255,0.00305363861641088,0.002016,0.00164368818843711
"1485","Flagstaff Station",2013-06-24,24291,330098,5e+05,613255,0.0735872377294016,0.048582,0.039609950183855
"1486","Flagstaff Station",2013-06-25,25525,330098,5e+05,613255,0.0773255215117935,0.05105,0.0416221637002552
"1487","Flagstaff Station",2013-06-26,25569,330098,5e+05,613255,0.0774588152609225,0.051138,0.0416939119941949
"1488","Flagstaff Station",2013-06-27,25018,330098,5e+05,613255,0.0757896139934201,0.050036,0.0407954276769044
"1489","Flagstaff Station",2013-06-28,23891,330098,5e+05,613255,0.072375476373683,0.047782,0.0389576929662212
"1490","Flagstaff Station",2013-06-29,1725,330098,5e+05,613255,0.00522572084653648,0.00345,0.00281285925104565
"1491","Flagstaff Station",2013-06-30,1340,330098,5e+05,613255,0.00405940054165733,0.00268,0.00218506167907314
"1492","Flagstaff Station",2013-07-01,23071,330098,5e+05,613255,0.0698913655944598,0.046142,0.037620565670072
"1493","Flagstaff Station",2013-07-02,23122,330098,5e+05,613255,0.070045865167314,0.046244,0.0377037284653203
"1494","Flagstaff Station",2013-07-03,22386,330098,5e+05,613255,0.0678162242727917,0.044772,0.0365035751848742
"1495","Flagstaff Station",2013-07-04,21903,330098,5e+05,613255,0.0663530224357615,0.043806,0.0357159745945814
"1496","Flagstaff Station",2013-07-05,20531,330098,5e+05,613255,0.0621966809856467,0.041062,0.0334787323380975
"1497","Flagstaff Station",2013-07-06,1343,330098,5e+05,613255,0.00406848875182522,0.002686,0.0021899536082054
"1498","Flagstaff Station",2013-07-07,1128,330098,5e+05,613255,0.00341716702312647,0.002256,0.00183936535372724
"1499","Flagstaff Station",2013-07-08,21573,330098,5e+05,613255,0.0653533193172937,0.043146,0.0351778623900335
"1500","Flagstaff Station",2013-07-09,21767,330098,5e+05,613255,0.0659410235748172,0.043534,0.0354942071405859
"1501","Flagstaff Station",2013-07-10,21949,330098,5e+05,613255,0.0664923749916691,0.043898,0.0357909841746093
"1502","Flagstaff Station",2013-07-11,21470,330098,5e+05,613255,0.0650412907681961,0.04294,0.0350099061564928
"1503","Flagstaff Station",2013-07-12,21309,330098,5e+05,613255,0.0645535568225194,0.042618,0.0347473726263952
"1504","Flagstaff Station",2013-07-13,1213,330098,5e+05,613255,0.00367466631121667,0.002426,0.00197797001247442
"1505","Flagstaff Station",2013-07-14,974,330098,5e+05,613255,0.0029506389011748,0.001948,0.00158824632493824
"1506","Flagstaff Station",2013-07-15,24493,330098,5e+05,613255,0.0741991772140395,0.048986,0.0399393400787601
"1507","Flagstaff Station",2013-07-16,25023,330098,5e+05,613255,0.0758047610103666,0.050046,0.0408035808921248
"1508","Flagstaff Station",2013-07-17,25607,330098,5e+05,613255,0.0775739325897158,0.051214,0.0417558764298701
"1509","Flagstaff Station",2013-07-18,25484,330098,5e+05,613255,0.0772013159728323,0.050968,0.0415553073354477
"1510","Flagstaff Station",2013-07-19,24644,330098,5e+05,613255,0.0746566171258232,0.049288,0.0401855671784168
"1511","Flagstaff Station",2013-07-20,1222,330098,5e+05,613255,0.00370193094172034,0.002444,0.00199264579987118
"1512","Flagstaff Station",2013-07-21,998,330098,5e+05,613255,0.00302334458251792,0.001996,0.00162738175799627
"1513","Flagstaff Station",2013-07-22,24503,330098,5e+05,613255,0.0742294712479324,0.049006,0.0399556465092009
"1514","Flagstaff Station",2013-07-23,25444,330098,5e+05,613255,0.0770801398372604,0.050888,0.0414900816136844
"1515","Flagstaff Station",2013-07-24,25571,330098,5e+05,613255,0.0774648740677011,0.051142,0.0416971732802831
"1516","Flagstaff Station",2013-07-25,24328,330098,5e+05,613255,0.0736993256548055,0.048656,0.0396702839764861
"1517","Flagstaff Station",2013-07-26,23277,330098,5e+05,613255,0.0705154226926549,0.046554,0.0379564781371534
"1518","Flagstaff Station",2013-07-27,1469,330098,5e+05,613255,0.00445019357887658,0.002938,0.00239541463176003
"1519","Flagstaff Station",2013-07-28,1116,330098,5e+05,613255,0.00338081418245491,0.002232,0.00181979763719823
"1520","Flagstaff Station",2013-07-29,25806,330098,5e+05,613255,0.0781767838641858,0.051612,0.0420803743956429
"1521","Flagstaff Station",2013-07-30,26565,330098,5e+05,613255,0.0804761010366618,0.05313,0.043318032466103
"1522","Flagstaff Station",2013-07-31,26275,330098,5e+05,613255,0.0795975740537659,0.05255,0.0428451459833185
"1523","Flagstaff Station",2013-08-01,25397,330098,5e+05,613255,0.0769377578779635,0.050794,0.0414134413906124
"1524","Flagstaff Station",2013-08-02,23915,330098,5e+05,613255,0.0724481820550261,0.04783,0.0389968283992793
"1525","Flagstaff Station",2013-08-03,1363,330098,5e+05,613255,0.00412907681961115,0.002726,0.00222256646908708
"1526","Flagstaff Station",2013-08-04,1288,330098,5e+05,613255,0.00390187156541391,0.002576,0.00210026824078075
"1527","Flagstaff Station",2013-08-05,25233,330098,5e+05,613255,0.0764409357221189,0.050466,0.0411460159313825
"1528","Flagstaff Station",2013-08-06,25672,330098,5e+05,613255,0.0777708438100201,0.051344,0.0418618682277356
"1529","Flagstaff Station",2013-08-07,28311,330098,5e+05,613255,0.0857654393543735,0.056622,0.0461651352210744
"1530","Flagstaff Station",2013-08-08,25012,330098,5e+05,613255,0.0757714375730844,0.050024,0.0407856438186399
"1531","Flagstaff Station",2013-08-09,25014,330098,5e+05,613255,0.0757774963798629,0.050028,0.0407889051047281
"1532","Flagstaff Station",2013-08-10,1549,330098,5e+05,613255,0.0046925458500203,0.003098,0.00252586607528679
"1533","Flagstaff Station",2013-08-11,1381,330098,5e+05,613255,0.00418360608061848,0.002762,0.0022519180438806
"1534","Flagstaff Station",2013-08-12,25517,330098,5e+05,613255,0.0773012862846791,0.051034,0.0416091185559025
