"","Sensor_Name","Date","sum.Hourly_Counts.","Bus","Tram","PedBusRatio","PedTramRatio"
"3398","Flinders Street Station Underpass",2011-08-20,23136,276326,5e+05,0.0837271917951984,0.046272
"3399","Flinders Street Station Underpass",2011-08-21,18962,276326,5e+05,0.068621845211815,0.037924
"3400","Flinders Street Station Underpass",2011-08-22,27979,276326,5e+05,0.101253591772037,0.055958
"3401","Flinders Street Station Underpass",2011-08-23,28868,276326,5e+05,0.104470806221637,0.057736
"3402","Flinders Street Station Underpass",2011-08-24,29155,276326,5e+05,0.105509434508515,0.05831
"3403","Flinders Street Station Underpass",2011-08-25,28811,276326,5e+05,0.104264528129818,0.057622
"3404","Flinders Street Station Underpass",2011-08-26,32587,276326,5e+05,0.117929546984359,0.065174
"3405","Flinders Street Station Underpass",2011-08-27,20551,276326,5e+05,0.0743722993855084,0.041102
"3406","Flinders Street Station Underpass",2011-08-28,18263,276326,5e+05,0.0660922244016126,0.036526
"3407","Flinders Street Station Underpass",2011-08-29,27431,276326,5e+05,0.0992704269594609,0.054862
"3408","Flinders Street Station Underpass",2011-08-30,28225,276326,5e+05,0.102143844589362,0.05645
"3409","Flinders Street Station Underpass",2011-08-31,27744,276326,5e+05,0.10040314700752,0.055488
"3410","Flinders Street Station Underpass",2011-09-01,28959,276326,5e+05,0.104800127385769,0.057918
"3411","Flinders Street Station Underpass",2011-09-02,34288,276326,5e+05,0.124085319513907,0.068576
"3412","Flinders Street Station Underpass",2011-09-03,21134,276326,5e+05,0.0764821261842896,0.042268
"3413","Flinders Street Station Underpass",2011-09-04,15152,276326,5e+05,0.0548337832849605,0.030304
"3414","Flinders Street Station Underpass",2011-09-05,27822,276326,5e+05,0.100685422291062,0.055644
"3415","Flinders Street Station Underpass",2011-09-06,26740,276326,5e+05,0.096769757460391,0.05348
"3416","Flinders Street Station Underpass",2011-09-07,28396,276326,5e+05,0.102762678864819,0.056792
"3417","Flinders Street Station Underpass",2011-09-08,28753,276326,5e+05,0.104054631124107,0.057506
"3418","Flinders Street Station Underpass",2011-09-09,28920,276326,5e+05,0.104658989743998,0.05784
"3419","Flinders Street Station Underpass",2011-09-10,19956,276326,5e+05,0.0722190456200285,0.039912
"3420","Flinders Street Station Underpass",2011-09-11,17353,276326,5e+05,0.0627990127602904,0.034706
"3421","Flinders Street Station Underpass",2011-09-12,26775,276326,5e+05,0.0968964194465957,0.05355
"3422","Flinders Street Station Underpass",2011-09-13,28244,276326,5e+05,0.102212603953302,0.056488
"3423","Flinders Street Station Underpass",2011-09-14,27960,276326,5e+05,0.101184832408098,0.05592
"3424","Flinders Street Station Underpass",2011-09-15,29011,276326,5e+05,0.10498831090813,0.058022
"3425","Flinders Street Station Underpass",2011-09-16,33144,276326,5e+05,0.11994528202196,0.066288
"3426","Flinders Street Station Underpass",2011-09-17,21164,276326,5e+05,0.0765906936010365,0.042328
"3427","Flinders Street Station Underpass",2011-09-18,17662,276326,5e+05,0.0639172571527833,0.035324
"3428","Flinders Street Station Underpass",2011-09-19,28304,276326,5e+05,0.102429738786795,0.056608
"3429","Flinders Street Station Underpass",2011-09-20,27127,276326,5e+05,0.0981702771364258,0.054254
"3430","Flinders Street Station Underpass",2011-09-21,28632,276326,5e+05,0.103616742543228,0.057264
"3431","Flinders Street Station Underpass",2011-09-22,30548,276326,5e+05,0.110550581559462,0.061096
"3432","Flinders Street Station Underpass",2011-09-23,32388,276326,5e+05,0.117209383119938,0.064776
"3433","Flinders Street Station Underpass",2011-09-24,20441,276326,5e+05,0.0739742188574365,0.040882
"3434","Flinders Street Station Underpass",2011-09-25,18986,276326,5e+05,0.0687086991452125,0.037972
"3435","Flinders Street Station Underpass",2011-09-26,29774,276326,5e+05,0.107749542207393,0.059548
"3436","Flinders Street Station Underpass",2011-09-27,29564,276326,5e+05,0.106989570290165,0.059128
"3437","Flinders Street Station Underpass",2011-09-28,24143,276326,5e+05,0.0873714380840022,0.048286
"3438","Flinders Street Station Underpass",2011-09-29,26597,276326,5e+05,0.0962522527738975,0.053194
"3439","Flinders Street Station Underpass",2011-09-30,33295,276326,5e+05,0.120491738019586,0.06659
"3440","Flinders Street Station Underpass",2011-10-01,16000,276326,5e+05,0.0579026222650058,0.032
"3441","Flinders Street Station Underpass",2011-10-02,18694,276326,5e+05,0.0676519762888762,0.037388
"3442","Flinders Street Station Underpass",2011-10-03,30336,276326,5e+05,0.109783371814451,0.060672
"3443","Flinders Street Station Underpass",2011-10-04,31171,276326,5e+05,0.112805164913906,0.062342
"3444","Flinders Street Station Underpass",2011-10-05,31365,276326,5e+05,0.113507234208869,0.06273
"3445","Flinders Street Station Underpass",2011-10-06,31405,276326,5e+05,0.113651990764532,0.06281
"3446","Flinders Street Station Underpass",2011-10-07,33907,276326,5e+05,0.122706513321222,0.067814
"3447","Flinders Street Station Underpass",2011-10-08,20644,276326,5e+05,0.0747088583774238,0.041288
"3448","Flinders Street Station Underpass",2011-10-09,15470,276326,5e+05,0.0559845979024775,0.03094
"3449","Flinders Street Station Underpass",2011-10-10,25975,276326,5e+05,0.0940012883333454,0.05195
"3450","Flinders Street Station Underpass",2011-10-11,27573,276326,5e+05,0.0997843127320629,0.055146
"3451","Flinders Street Station Underpass",2011-10-12,29150,276326,5e+05,0.105491339939057,0.0583
"3452","Flinders Street Station Underpass",2011-10-13,31075,276326,5e+05,0.112457749180316,0.06215
"3453","Flinders Street Station Underpass",2011-10-14,34898,276326,5e+05,0.126292856987761,0.069796
"3454","Flinders Street Station Underpass",2011-10-15,19477,276326,5e+05,0.0704855858659699,0.038954
"3455","Flinders Street Station Underpass",2011-10-16,15058,276326,5e+05,0.0544936053791536,0.030116
"3456","Flinders Street Station Underpass",2011-10-17,29018,276326,5e+05,0.105013643305371,0.058036
"3457","Flinders Street Station Underpass",2011-10-18,30020,276326,5e+05,0.108639795024717,0.06004
"3458","Flinders Street Station Underpass",2011-10-19,30382,276326,5e+05,0.109949841853463,0.060764
"3459","Flinders Street Station Underpass",2011-10-20,30596,276326,5e+05,0.110724289426257,0.061192
"3460","Flinders Street Station Underpass",2011-10-21,30188,276326,5e+05,0.1092477725585,0.060376
"3461","Flinders Street Station Underpass",2011-10-22,19303,276326,5e+05,0.069855894848838,0.038606
"3462","Flinders Street Station Underpass",2011-10-23,19736,276326,5e+05,0.0714228845638847,0.039472
"3463","Flinders Street Station Underpass",2011-10-24,25111,276326,5e+05,0.0908745467310351,0.050222
"3464","Flinders Street Station Underpass",2011-10-25,28731,276326,5e+05,0.103975015018493,0.057462
"3465","Flinders Street Station Underpass",2011-10-26,33154,276326,5e+05,0.119981471160875,0.066308
"3466","Flinders Street Station Underpass",2011-10-27,32198,276326,5e+05,0.116521789480541,0.064396
"3467","Flinders Street Station Underpass",2011-10-28,32439,276326,5e+05,0.117393947728408,0.064878
"3468","Flinders Street Station Underpass",2011-10-29,21330,276326,5e+05,0.0771914333070359,0.04266
"3469","Flinders Street Station Underpass",2011-10-30,14847,276326,5e+05,0.0537300145480338,0.029694
"3470","Flinders Street Station Underpass",2011-10-31,28319,276326,5e+05,0.102484022495169,0.056638
"3471","Flinders Street Station Underpass",2011-11-01,19410,276326,5e+05,0.0702431186352352,0.03882
"3472","Flinders Street Station Underpass",2011-11-02,28064,276326,5e+05,0.10156119945282,0.056128
"3473","Flinders Street Station Underpass",2011-11-03,31074,276326,5e+05,0.112454130266424,0.062148
"3474","Flinders Street Station Underpass",2011-11-04,34079,276326,5e+05,0.123328966510571,0.068158
"3475","Flinders Street Station Underpass",2011-11-05,21600,276326,5e+05,0.0781685400577579,0.0432
"3476","Flinders Street Station Underpass",2011-11-06,15785,276326,5e+05,0.0571245557783198,0.03157
"3477","Flinders Street Station Underpass",2011-11-07,30060,276326,5e+05,0.10878455158038,0.06012
"3478","Flinders Street Station Underpass",2011-11-08,28418,276326,5e+05,0.102842294970433,0.056836
"3479","Flinders Street Station Underpass",2011-11-09,28055,276326,5e+05,0.101528629227796,0.05611
"3480","Flinders Street Station Underpass",2011-11-10,31309,276326,5e+05,0.113304575030942,0.062618
"3481","Flinders Street Station Underpass",2011-11-11,35458,276326,5e+05,0.128319448767036,0.070916
"3482","Flinders Street Station Underpass",2011-11-12,21814,276326,5e+05,0.0789429876305523,0.043628
"3483","Flinders Street Station Underpass",2011-11-13,17517,276326,5e+05,0.0633925146385067,0.035034
"3484","Flinders Street Station Underpass",2011-11-14,29997,276326,5e+05,0.108556560005211,0.059994
"3485","Flinders Street Station Underpass",2011-11-15,30527,276326,5e+05,0.11047458436774,0.061054
"3486","Flinders Street Station Underpass",2011-11-16,31947,276326,5e+05,0.115613442093759,0.063894
"3487","Flinders Street Station Underpass",2011-11-17,33315,276326,5e+05,0.120564116297417,0.06663
"3488","Flinders Street Station Underpass",2011-11-18,33987,276326,5e+05,0.122996026432547,0.067974
"3489","Flinders Street Station Underpass",2011-11-19,16702,276326,5e+05,0.060443099816883,0.033404
"3490","Flinders Street Station Underpass",2011-11-20,20190,276326,5e+05,0.0730658714706542,0.04038
"3491","Flinders Street Station Underpass",2011-11-21,30524,276326,5e+05,0.110463727626065,0.061048
"3492","Flinders Street Station Underpass",2011-11-22,30879,276326,5e+05,0.11174844205757,0.061758
"3493","Flinders Street Station Underpass",2011-11-23,32349,276326,5e+05,0.117068245478167,0.064698
"3494","Flinders Street Station Underpass",2011-11-24,33610,276326,5e+05,0.121631695895428,0.06722
"3495","Flinders Street Station Underpass",2011-11-25,37016,276326,5e+05,0.133957716610091,0.074032
"3496","Flinders Street Station Underpass",2011-11-26,16733,276326,5e+05,0.0605552861475214,0.033466
"3497","Flinders Street Station Underpass",2011-11-27,20051,276326,5e+05,0.072562842439727,0.040102
"3498","Flinders Street Station Underpass",2011-11-28,29228,276326,5e+05,0.105773615222599,0.058456
"3499","Flinders Street Station Underpass",2011-11-29,29367,276326,5e+05,0.106276644253527,0.058734
"3500","Flinders Street Station Underpass",2011-11-30,28019,276326,5e+05,0.1013983483277,0.056038
"3501","Flinders Street Station Underpass",2011-12-01,31661,276326,5e+05,0.114578432720772,0.063322
"3502","Flinders Street Station Underpass",2011-12-02,38502,276326,5e+05,0.139335422652953,0.077004
"3503","Flinders Street Station Underpass",2011-12-03,24048,276326,5e+05,0.0870276412643038,0.048096
"3504","Flinders Street Station Underpass",2011-12-04,19200,276326,5e+05,0.069483146718007,0.0384
"3505","Flinders Street Station Underpass",2011-12-05,31519,276326,5e+05,0.11406454694817,0.063038
"3506","Flinders Street Station Underpass",2011-12-06,32465,276326,5e+05,0.117488039489588,0.06493
"3507","Flinders Street Station Underpass",2011-12-07,34547,276326,5e+05,0.125022618211822,0.069094
"3508","Flinders Street Station Underpass",2011-12-08,33795,276326,5e+05,0.122301194965367,0.06759
"3509","Flinders Street Station Underpass",2011-12-09,37321,276326,5e+05,0.135061485347018,0.074642
"3510","Flinders Street Station Underpass",2011-12-10,22348,276326,5e+05,0.0808754876486469,0.044696
"3511","Flinders Street Station Underpass",2011-12-11,19158,276326,5e+05,0.0693311523345614,0.038316
"3512","Flinders Street Station Underpass",2011-12-12,31320,276326,5e+05,0.113344383083749,0.06264
"3513","Flinders Street Station Underpass",2011-12-13,32255,276326,5e+05,0.11672806757236,0.06451
"3514","Flinders Street Station Underpass",2011-12-14,33831,276326,5e+05,0.122431475865463,0.067662
"3515","Flinders Street Station Underpass",2011-12-15,34970,276326,5e+05,0.126553418787953,0.06994
"3516","Flinders Street Station Underpass",2011-12-16,38161,276326,5e+05,0.13810137301593,0.076322
"3517","Flinders Street Station Underpass",2011-12-17,23779,276326,5e+05,0.0860541534274733,0.047558
"3518","Flinders Street Station Underpass",2011-12-18,19431,276326,5e+05,0.070319115826958,0.038862
"3519","Flinders Street Station Underpass",2011-12-19,31423,276326,5e+05,0.11371713121458,0.062846
"3520","Flinders Street Station Underpass",2011-12-20,33529,276326,5e+05,0.121338563870211,0.067058
"3521","Flinders Street Station Underpass",2011-12-21,34708,276326,5e+05,0.125605263348364,0.069416
"3522","Flinders Street Station Underpass",2011-12-22,37187,276326,5e+05,0.134576550885548,0.074374
"3523","Flinders Street Station Underpass",2011-12-23,36067,276326,5e+05,0.130523367326998,0.072134
"3524","Flinders Street Station Underpass",2011-12-24,20026,276326,5e+05,0.0724723695924379,0.040052
"3525","Flinders Street Station Underpass",2011-12-25,12266,276326,5e+05,0.0443895977939101,0.024532
"3526","Flinders Street Station Underpass",2011-12-26,21788,276326,5e+05,0.0788488958693717,0.043576
"3527","Flinders Street Station Underpass",2011-12-27,23843,276326,5e+05,0.0862857639165334,0.047686
"3528","Flinders Street Station Underpass",2011-12-28,26079,276326,5e+05,0.0943776553780679,0.052158
"3529","Flinders Street Station Underpass",2011-12-29,26760,276326,5e+05,0.0968421357382222,0.05352
"3530","Flinders Street Station Underpass",2011-12-30,26051,276326,5e+05,0.0942763257891042,0.052102
"3531","Flinders Street Station Underpass",2011-12-31,32423,276326,5e+05,0.117336045106143,0.064846
"3532","Flinders Street Station Underpass",2012-01-01,26988,324581,5e+05,0.0831471959233597,0.053976
"3533","Flinders Street Station Underpass",2012-01-02,13486,324581,5e+05,0.0415489508011868,0.026972
"3534","Flinders Street Station Underpass",2012-01-03,23327,324581,5e+05,0.0718680391027201,0.046654
"3535","Flinders Street Station Underpass",2012-01-04,26885,324581,5e+05,0.0828298637320114,0.05377
"3536","Flinders Street Station Underpass",2012-01-05,27810,324581,5e+05,0.0856796916640222,0.05562
"3537","Flinders Street Station Underpass",2012-01-06,29207,324581,5e+05,0.089983702065124,0.058414
"3538","Flinders Street Station Underpass",2012-01-07,19212,324581,5e+05,0.0591901559240991,0.038424
"3539","Flinders Street Station Underpass",2012-01-08,16050,324581,5e+05,0.0494483657392146,0.0321
"3540","Flinders Street Station Underpass",2012-01-09,28324,324581,5e+05,0.0872632717257018,0.056648
"3541","Flinders Street Station Underpass",2012-01-10,29012,324581,5e+05,0.0893829275281055,0.058024
"3542","Flinders Street Station Underpass",2012-01-11,26019,324581,5e+05,0.080161808608637,0.052038
"3543","Flinders Street Station Underpass",2012-01-12,29138,324581,5e+05,0.0897711203058713,0.058276
"3544","Flinders Street Station Underpass",2012-01-13,30474,324581,5e+05,0.0938871961082134,0.060948
"3545","Flinders Street Station Underpass",2012-01-14,19359,324581,5e+05,0.0596430474981592,0.038718
"3546","Flinders Street Station Underpass",2012-01-15,19017,324581,5e+05,0.0585893813870806,0.038034
"3547","Flinders Street Station Underpass",2012-01-16,29545,324581,5e+05,0.091025044595956,0.05909
"3548","Flinders Street Station Underpass",2012-01-17,29089,324581,5e+05,0.0896201564478512,0.058178
"3549","Flinders Street Station Underpass",2012-01-18,31228,324581,5e+05,0.0962101909846849,0.062456
"3550","Flinders Street Station Underpass",2012-01-19,33296,324581,5e+05,0.102581481972143,0.066592
"3551","Flinders Street Station Underpass",2012-01-20,34061,324581,5e+05,0.104938366694292,0.068122
"3552","Flinders Street Station Underpass",2012-01-21,22941,324581,5e+05,0.0706788136089297,0.045882
"3553","Flinders Street Station Underpass",2012-01-22,19432,324581,5e+05,0.0598679528376584,0.038864
"3554","Flinders Street Station Underpass",2012-01-23,30635,324581,5e+05,0.0943832202131363,0.06127
"3555","Flinders Street Station Underpass",2012-01-24,30389,324581,5e+05,0.0936253200279745,0.060778
"3556","Flinders Street Station Underpass",2012-01-25,33094,324581,5e+05,0.101959141169693,0.066188
"3557","Flinders Street Station Underpass",2012-01-26,23665,324581,5e+05,0.0729093816335522,0.04733
"3558","Flinders Street Station Underpass",2012-01-27,32068,324581,5e+05,0.0987981428364569,0.064136
"3559","Flinders Street Station Underpass",2012-01-28,22970,324581,5e+05,0.070768159565717,0.04594
"3560","Flinders Street Station Underpass",2012-01-29,20490,324581,5e+05,0.0631275398128664,0.04098
"3561","Flinders Street Station Underpass",2012-01-30,28362,324581,5e+05,0.0873803457380438,0.056724
"3562","Flinders Street Station Underpass",2012-01-31,28258,324581,5e+05,0.0870599326516339,0.056516
"3563","Flinders Street Station Underpass",2012-02-01,29903,324581,5e+05,0.0921280050280207,0.059806
"3564","Flinders Street Station Underpass",2012-02-02,30260,324581,5e+05,0.0932278845650238,0.06052
"3565","Flinders Street Station Underpass",2012-02-03,32985,324581,5e+05,0.101623323607975,0.06597
"3566","Flinders Street Station Underpass",2012-02-04,21756,324581,5e+05,0.0670279529608942,0.043512
"3567","Flinders Street Station Underpass",2012-02-05,14998,324581,5e+05,0.0462072641343763,0.029996
"3568","Flinders Street Station Underpass",2012-02-06,29417,324581,5e+05,0.090630690028067,0.058834
"3569","Flinders Street Station Underpass",2012-02-07,29645,324581,5e+05,0.0913331341021194,0.05929
"3570","Flinders Street Station Underpass",2012-02-08,30244,324581,5e+05,0.0931785902440377,0.060488
"3571","Flinders Street Station Underpass",2012-02-09,30899,324581,5e+05,0.0951965765094075,0.061798
"3572","Flinders Street Station Underpass",2012-02-10,32718,324581,5e+05,0.100800724626518,0.065436
"3573","Flinders Street Station Underpass",2012-02-11,19442,324581,5e+05,0.0598987617882747,0.038884
"3574","Flinders Street Station Underpass",2012-02-12,16506,324581,5e+05,0.0508532538873193,0.033012
"3575","Flinders Street Station Underpass",2012-02-13,29382,324581,5e+05,0.0905228587009098,0.058764
"3576","Flinders Street Station Underpass",2012-02-14,32493,324581,5e+05,0.100107523237651,0.064986
"3577","Flinders Street Station Underpass",2012-02-15,30731,324581,5e+05,0.0946789861390531,0.061462
"3578","Flinders Street Station Underpass",2012-02-16,28871,324581,5e+05,0.0889485213244152,0.057742
"3579","Flinders Street Station Underpass",2012-02-17,33423,324581,5e+05,0.10297275564497,0.066846
"3580","Flinders Street Station Underpass",2012-02-18,24038,324581,5e+05,0.0740585554915414,0.048076
"3581","Flinders Street Station Underpass",2012-02-19,19761,324581,5e+05,0.0608815673129358,0.039522
"3582","Flinders Street Station Underpass",2012-02-20,29510,324581,5e+05,0.0909172132687989,0.05902
"3583","Flinders Street Station Underpass",2012-02-21,31011,324581,5e+05,0.0955416367563104,0.062022
"3584","Flinders Street Station Underpass",2012-02-22,31974,324581,5e+05,0.0985085387006633,0.063948
"3585","Flinders Street Station Underpass",2012-02-23,32280,324581,5e+05,0.0994512925895231,0.06456
"3586","Flinders Street Station Underpass",2012-02-24,33748,324581,5e+05,0.103974046540001,0.067496
"3587","Flinders Street Station Underpass",2012-02-25,19505,324581,5e+05,0.0600928581771576,0.03901
"3588","Flinders Street Station Underpass",2012-02-26,16405,324581,5e+05,0.0505420834860944,0.03281
"3589","Flinders Street Station Underpass",2012-02-27,25290,324581,5e+05,0.0779158361087063,0.05058
"3590","Flinders Street Station Underpass",2012-02-28,28422,324581,5e+05,0.0875651994417418,0.056844
"3591","Flinders Street Station Underpass",2012-02-29,30804,324581,5e+05,0.0949038914785524,0.061608
"3592","Flinders Street Station Underpass",2012-03-01,29260,324581,5e+05,0.0901469895033905,0.05852
"3593","Flinders Street Station Underpass",2012-03-02,34989,324581,5e+05,0.107797437311488,0.069978
"3594","Flinders Street Station Underpass",2012-03-03,18315,324581,5e+05,0.056426593053814,0.03663
"3595","Flinders Street Station Underpass",2012-03-04,20411,324581,5e+05,0.0628841491029974,0.040822
"3596","Flinders Street Station Underpass",2012-03-05,31256,324581,5e+05,0.0962964560464106,0.062512
"3597","Flinders Street Station Underpass",2012-03-06,30906,324581,5e+05,0.0952181427748389,0.061812
"3598","Flinders Street Station Underpass",2012-03-07,30437,324581,5e+05,0.0937732029909329,0.060874
"3599","Flinders Street Station Underpass",2012-03-08,31690,324581,5e+05,0.0976335645031595,0.06338
"3600","Flinders Street Station Underpass",2012-03-09,35559,324581,5e+05,0.109553547496619,0.071118
"3601","Flinders Street Station Underpass",2012-03-10,24602,324581,5e+05,0.0757961803063026,0.049204
"3602","Flinders Street Station Underpass",2012-03-11,27525,324581,5e+05,0.0848016365714567,0.05505
"3603","Flinders Street Station Underpass",2012-03-12,26489,324581,5e+05,0.0816098292876046,0.052978
"3604","Flinders Street Station Underpass",2012-03-13,30434,324581,5e+05,0.093763960305748,0.060868
"3605","Flinders Street Station Underpass",2012-03-14,31524,324581,5e+05,0.0971221359229283,0.063048
"3606","Flinders Street Station Underpass",2012-03-15,29910,324581,5e+05,0.0921495712934522,0.05982
"3607","Flinders Street Station Underpass",2012-03-16,33709,324581,5e+05,0.103853891632597,0.067418
"3608","Flinders Street Station Underpass",2012-03-17,26158,324581,5e+05,0.080590053022204,0.052316
"3609","Flinders Street Station Underpass",2012-03-18,20931,324581,5e+05,0.0644862145350467,0.041862
"3610","Flinders Street Station Underpass",2012-03-19,32326,324581,5e+05,0.0995930137623582,0.064652
"3611","Flinders Street Station Underpass",2012-03-20,31521,324581,5e+05,0.0971128932377434,0.063042
"3612","Flinders Street Station Underpass",2012-03-21,28073,324581,5e+05,0.0864899670652318,0.056146
"3613","Flinders Street Station Underpass",2012-03-22,31003,324581,5e+05,0.0955169895958174,0.062006
"3614","Flinders Street Station Underpass",2012-03-23,30764,324581,5e+05,0.094780655676087,0.061528
"3615","Flinders Street Station Underpass",2012-03-24,19317,324581,5e+05,0.0595136499055706,0.038634
"3616","Flinders Street Station Underpass",2012-03-25,17437,324581,5e+05,0.0537215671897,0.034874
"3617","Flinders Street Station Underpass",2012-03-26,28903,324581,5e+05,0.0890471099663874,0.057806
"3618","Flinders Street Station Underpass",2012-03-27,30493,324581,5e+05,0.0939457331143844,0.060986
"3619","Flinders Street Station Underpass",2012-03-28,31027,324581,5e+05,0.0955909310772966,0.062054
"3620","Flinders Street Station Underpass",2012-03-29,32866,324581,5e+05,0.10125669709564,0.065732
"3621","Flinders Street Station Underpass",2012-03-30,36268,324581,5e+05,0.111737902095317,0.072536
"3622","Flinders Street Station Underpass",2012-03-31,22600,324581,5e+05,0.0696282283929127,0.0452
"3623","Flinders Street Station Underpass",2012-04-01,22520,324581,5e+05,0.069381756787982,0.04504
"3624","Flinders Street Station Underpass",2012-04-02,30611,324581,5e+05,0.0943092787316571,0.061222
"3625","Flinders Street Station Underpass",2012-04-03,32025,324581,5e+05,0.0986656643488066,0.06405
"3626","Flinders Street Station Underpass",2012-04-04,32428,324581,5e+05,0.0999072650586448,0.064856
"3627","Flinders Street Station Underpass",2012-04-05,34071,324581,5e+05,0.104969175644908,0.068142
"3628","Flinders Street Station Underpass",2012-04-06,16130,324581,5e+05,0.0496948373441452,0.03226
"3629","Flinders Street Station Underpass",2012-04-07,22360,324581,5e+05,0.0688888135781207,0.04472
"3630","Flinders Street Station Underpass",2012-04-08,20105,324581,5e+05,0.0619413952141376,0.04021
"3631","Flinders Street Station Underpass",2012-04-09,14138,324581,5e+05,0.0435576943813717,0.028276
"3632","Flinders Street Station Underpass",2012-04-10,27882,324581,5e+05,0.0859015161084598,0.055764
"3633","Flinders Street Station Underpass",2012-04-11,31792,324581,5e+05,0.0979478157994461,0.063584
"3634","Flinders Street Station Underpass",2012-04-12,33833,324581,5e+05,0.10423592262024,0.067666
"3635","Flinders Street Station Underpass",2012-04-13,36881,324581,5e+05,0.113626490768098,0.073762
"3636","Flinders Street Station Underpass",2012-04-14,23737,324581,5e+05,0.0731312060779898,0.047474
"3637","Flinders Street Station Underpass",2012-04-15,19479,324581,5e+05,0.0600127549055552,0.038958
"3638","Flinders Street Station Underpass",2012-04-16,29884,324581,5e+05,0.0920694680218497,0.059768
"3639","Flinders Street Station Underpass",2012-04-17,30671,324581,5e+05,0.0944941324353551,0.061342
"3640","Flinders Street Station Underpass",2012-04-18,30612,324581,5e+05,0.0943123596267188,0.061224
"3641","Flinders Street Station Underpass",2012-04-19,31351,324581,5e+05,0.0965891410772658,0.062702
"3642","Flinders Street Station Underpass",2012-04-20,32833,324581,5e+05,0.101155027558606,0.065666
"3643","Flinders Street Station Underpass",2012-04-21,22853,324581,5e+05,0.0704076948435059,0.045706
"3644","Flinders Street Station Underpass",2012-04-22,16783,324581,5e+05,0.0517066618193918,0.033566
"3645","Flinders Street Station Underpass",2012-04-23,26820,324581,5e+05,0.0826296055530053,0.05364
"3646","Flinders Street Station Underpass",2012-04-24,25836,324581,5e+05,0.0795980048123581,0.051672
"3647","Flinders Street Station Underpass",2012-04-25,15287,324581,5e+05,0.0470976428071883,0.030574
"3648","Flinders Street Station Underpass",2012-04-26,29741,324581,5e+05,0.0916289000280361,0.059482
"3649","Flinders Street Station Underpass",2012-04-27,33928,324581,5e+05,0.104528607651095,0.067856
"3650","Flinders Street Station Underpass",2012-04-28,21707,324581,5e+05,0.0668769891028742,0.043414
"3651","Flinders Street Station Underpass",2012-04-29,19171,324581,5e+05,0.0590638392265721,0.038342
"3652","Flinders Street Station Underpass",2012-04-30,28617,324581,5e+05,0.0881659739787603,0.057234
"3653","Flinders Street Station Underpass",2012-05-01,30215,324581,5e+05,0.0930892442872503,0.06043
"3654","Flinders Street Station Underpass",2012-05-02,26593,324581,5e+05,0.0819302423740145,0.053186
"3655","Flinders Street Station Underpass",2012-05-03,27074,324581,5e+05,0.0834121528986601,0.054148
"3656","Flinders Street Station Underpass",2012-05-04,32770,324581,5e+05,0.100960931169723,0.06554
"3657","Flinders Street Station Underpass",2012-05-05,18679,324581,5e+05,0.0575480388562485,0.037358
"3658","Flinders Street Station Underpass",2012-05-06,16652,324581,5e+05,0.0513030645663178,0.033304
"3659","Flinders Street Station Underpass",2012-05-07,28697,324581,5e+05,0.088412445583691,0.057394
"3660","Flinders Street Station Underpass",2012-05-08,31039,324581,5e+05,0.0956279018180362,0.062078
"3661","Flinders Street Station Underpass",2012-05-09,30725,324581,5e+05,0.0946605007686833,0.06145
"3662","Flinders Street Station Underpass",2012-05-10,31896,324581,5e+05,0.0982682288858559,0.063792
"3663","Flinders Street Station Underpass",2012-05-11,33101,324581,5e+05,0.101980707435124,0.066202
"3664","Flinders Street Station Underpass",2012-05-12,20369,324581,5e+05,0.0627547515104088,0.040738
"3665","Flinders Street Station Underpass",2012-05-13,13763,324581,5e+05,0.0424023587332592,0.027526
"3666","Flinders Street Station Underpass",2012-05-14,27146,324581,5e+05,0.0836339773430977,0.054292
"3667","Flinders Street Station Underpass",2012-05-15,29473,324581,5e+05,0.0908032201515184,0.058946
"3668","Flinders Street Station Underpass",2012-05-16,28632,324581,5e+05,0.0882121874046848,0.057264
"3669","Flinders Street Station Underpass",2012-05-17,30259,324581,5e+05,0.0932248036699622,0.060518
"3670","Flinders Street Station Underpass",2012-05-18,33460,324581,5e+05,0.10308674876225,0.06692
"3671","Flinders Street Station Underpass",2012-05-19,21753,324581,5e+05,0.0670187102757093,0.043506
"3672","Flinders Street Station Underpass",2012-05-20,19239,324581,5e+05,0.0592733400907632,0.038478
"3673","Flinders Street Station Underpass",2012-05-21,28735,324581,5e+05,0.088529519596033,0.05747
"3674","Flinders Street Station Underpass",2012-05-22,28428,324581,5e+05,0.0875836848121116,0.056856
"3675","Flinders Street Station Underpass",2012-05-23,31773,324581,5e+05,0.097889278793275,0.063546
"3676","Flinders Street Station Underpass",2012-05-24,31584,324581,5e+05,0.0973069896266263,0.063168
"3677","Flinders Street Station Underpass",2012-05-25,26606,324581,5e+05,0.0819702940098157,0.053212
"3678","Flinders Street Station Underpass",2012-05-26,20013,324581,5e+05,0.0616579528684673,0.040026
"3679","Flinders Street Station Underpass",2012-05-27,17043,324581,5e+05,0.0525076945354164,0.034086
"3680","Flinders Street Station Underpass",2012-05-28,27826,324581,5e+05,0.0857289859850084,0.055652
"3681","Flinders Street Station Underpass",2012-05-29,28199,324581,5e+05,0.0868781598429976,0.056398
"3682","Flinders Street Station Underpass",2012-05-30,28328,324581,5e+05,0.0872755953059483,0.056656
"3683","Flinders Street Station Underpass",2012-05-31,29737,324581,5e+05,0.0916165764477896,0.059474
"3684","Flinders Street Station Underpass",2012-06-01,33907,324581,5e+05,0.104463908854801,0.067814
